Part_Brand_id,Part Brand Name,Part_Brand_name_Tags,desc,Part_Brand_Type,Oem_id
403,kg,kg,"The kilogram or kilogramme (symbol: kg) is the base unit of mass in the International System of Units (SI). Until 20 May 2019, it remains defined by a platinum alloy cylinder, the International Prototype Kilogram (informally Le Grand K or IPK), manufactured in 1889, and carefully stored in Saint-Cloud, a suburb of Paris. After 20 May, it will be defined in terms of fundamental physical constants.    
The kilogram was originally defined as the mass of a litre (cubic decimetre) of water. That was an inconvenient quantity to precisely replicate, so in 1799 a platinum artefact was fashioned to define the kilogram. That artefact, and the later IPK, have been the standard of the unit of mass for the metric system ever since.
In spite of best efforts to maintain it, the IPK has diverged from its replicas by approximately 50 micrograms since their manufacture late in the 19th century.  This led to efforts to develop measurement technology precise enough to allow replacing the kilogram artifact with a definition based directly on physical phenomena, which is now scheduled to take place in 2019. 
The new definition is based on invariant constants of nature, in particular the Planck constant, which will change to being defined rather than measured, thereby fixing the value of the kilogram in terms of the second and the metre, and  eliminating the need for the IPK.  The new definition was approved by the General Conference on Weights and Measures (CGPM) on 16 November 2018. The Planck constant relates a light particle's energy, and hence mass, to its frequency. The new definition only became possible when instruments were devised to measure the Planck constant with sufficient accuracy based on the IPK definition of the kilogram.",2,1
416,kraft,kraft,"Kraft Foods Group, Inc. is an American grocery manufacturing and processing conglomerate headquartered in Chicago, Illinois, part of the Kraft Heinz Company.The company was restructured in 2012 as a spin off from Kraft Foods Inc., which in turn was renamed Mondelez International. The new Kraft Foods Group was focused mainly on grocery products for the North American market while Mondelez is focused on international confectionery and snack brands. Until the merger with Heinz, Kraft Foods Group was an independent public company listed on the NASDAQ stock exchange.
On July 2, 2015, Kraft completed its merger with Heinz, arranged by Heinz owners Berkshire Hathaway and 3G Capital, creating the fifth-largest food and beverage company in the world, Kraft Heinz Company.",2,1
422,land rover,land rover,"Land Rover is a luxury car brand that specialises in four-wheel-drive vehicles, owned by British multinational car manufacturer Jaguar Land Rover, which has been owned by India's Tata Motors since 2008. The Land Rover is regarded as a British icon, and was granted a Royal Warrant by King George VI in 1951.The Land Rover name was originally used by the Rover Company for the Land Rover Series, launched in 1948. It developed into a brand encompassing a range of four-wheel-drive models, including the Defender, Discovery, Freelander, Range Rover, Range Rover Sport, and Range Rover Evoque.
Land Rovers are currently assembled in England, India, China, and other markets.",2,1
428,loctite,loctite,"Loctite is a German-owned American brand of adhesives, sealants and surface treatments that include acrylic, anaerobic, cyanoacrylate, epoxy, hot melt, silicone, urethane and UV/light curing technologies. Loctite products are sold globally and are used in a variety of industrial and hobbyist applications.",2,1
431,lumax,lumax,"Lumax is the brand name of a selective herbicide manufactured by Syngenta for corn production that is popular in the United States.  It is based on the herbicides mesotrione, s-metolachlor, and atrazine.  It is applied after planting, until the corn emerges, to control grass and broadleaf weeds.",2,1
441,maserati,maserati,"Maserati (Italian: [mazeˈraːti]) is an Italian luxury vehicle manufacturer established on 1 December 1914, in Bologna. The Maserati tagline is ""Luxury, sports and style cast in exclusive cars"", and the brand's mission statement is to ""Build ultra-luxury performance automobiles with timeless Italian style, accommodating bespoke interiors, and effortless, signature sounding power"".The company's headquarters are now in Modena, and its emblem is a trident. It has been owned by the Italian-American car giant Fiat Chrysler Automobiles (FCA) and FCA's Italian predecessor Fiat S.p.A. since 1993. Maserati was initially associated with Ferrari S.p.A., which was also owned by FCA until being spun off in 2015, but more recently it has become part of the sports car group including Alfa Romeo and Abarth (see section below). In May 2014, due to ambitious plans and product launches, Maserati sold a record of over 3,000 cars in one month. This caused them to increase production of the Quattroporte and Ghibli models. In addition to the Ghibli and Quattroporte, Maserati offers the Maserati GranTurismo, the GranTurismo Convertible, and has confirmed that it will be offering the Maserati Levante, the first Maserati SUV, in 2016, and the Maserati Alfieri, a new 2+2 in 2016. Maserati is placing a production output cap at 75,000 vehicles globally.",2,1
443,matador,matador,"A bullfighter is a performer in the art of bullfighting.  ""Torero"" (Spanish: [toˈɾeɾo]) or ""toureiro"" (Portuguese: [toˈɾɐjɾu]) (both from Latin taurarius, bullfighter) are the Spanish and Portuguese words for bullfighter and describe all the performers in the sport of bullfighting as practised in Spain, Portugal, Mexico, Peru, France, Colombia, Ecuador, Venezuela and other countries influenced by Portuguese and Spanish culture. The main performer and leader of the entourage in a bullfight, and who finally kills the bull, is addressed as maestro (master), or with the formal title matador de toros (killer of bulls). The other bullfighters in the entourage are called subalternos and their suits are embroidered in silver as opposed to the matador's more-theatrical gold. They include the picadores, rejoneadores, and banderilleros.
In English, a torero is sometimes referred to by the term toreador, which was popularized by Georges Bizet in his opera Carmen. In Spanish, the word designates bullfighters on horseback, but is little used today, having been almost entirely displaced by rejoneador.
A very small number of women have been bullfighters on foot or on horseback; one recent example is Cristina Sánchez. Female matadors have experienced considerable resistance and public hostility from some aficionados and other matadors.
Usually, toreros start fighting younger bulls (novillos or, more informally in some Latin American countries, vaquillas), and are called novilleros. Fighting of mature bulls commences only after a special match, called ""the Alternative"". At this same bullfight, the novillero (junior bullfighter) is presented to the crowd as a matador de toros.
The act of bullfighting is not called or considered a stand-alone sport but rather a performance art. There is no contest, nor any formal classification; however, the bullfighter receives a symbolic prize, which is meant to be proportional to the quality of his performance. Further still, bullfighting, historically, started more with nobles upon horseback, all lancing bulls with accompanying commoners on foot doing helper jobs. As time went by, the work of the commoners on foot gained in importance up to the point whereupon they became the main and only act.  Bullfighting on horseback became a separate and distinct act called ""rejoneo"" which is still performed today, although less often.
Bullfighting on foot became a means for poor, able-bodied men to achieve fame and fortune, similar to the role of boxing in many countries. When asked why he risked his life, one famous torero reportedly answered, Más cornadas da el hambre (""[There is] more goring from hunger""). Today, it is common for a bullfighter to be born into a family of bullfighters.

The established term, Maletilla  or espontáneo, is attributed to those who illegally jump into the ring and attempt to bullfight for their sake and glory. While the practice itself is widely despised by many spectators and fans alike, some, such as El Cordobés, started their very careers this way.",2,1
447,mazda,mazda,"Mazda Motor Corporation (Japanese: マツダ株式会社, Hepburn: Matsuda Kabushiki-gaisha), commonly referred to as simply Mazda, is a Japanese multinational automaker based in Fuchū, Aki District, Hiroshima Prefecture, Japan.In 2015, Mazda produced 1.5 million vehicles for global sales, the majority of which (nearly 1 million) were produced in the company's Japanese plants, with the remainder coming from a variety of other plants worldwide. In 2015, Mazda was the fifteenth biggest automaker by production worldwide.",2,1
452,mercedes-benz,mercedes-benz,"Mercedes-Benz (German: [mɛʁˈtseːdəsˌbɛnts] or [-dɛs-]) is a German global automobile marque and a division of Daimler AG. The brand is known for luxury vehicles, buses, coaches, and trucks. The headquarters is in Stuttgart, Baden-Württemberg. The name first appeared in 1926 under Daimler-Benz. In 2018, Mercedes-Benz was the biggest selling premium vehicle brand in the world, having sold 2.31 million passenger cars.Mercedes-Benz traces its origins to Daimler-Motoren-Gesellschaft's 1901 Mercedes and Karl Benz's 1886 Benz Patent-Motorwagen, which is widely regarded as the first gasoline-powered automobile. The slogan for the brand is ""the best or nothing"".",2,1
454,michelin,michelin,"Michelin (; French: [miʃlɛ̃]; full name: SCA Compagnie Générale des Établissements Michelin) is a French tyre manufacturer based in Clermont-Ferrand in the Auvergne région of France. It is the second largest tyre manufacturer in the world after Bridgestone and larger than both Goodyear and Continental. In addition to the Michelin brand, it also owns the BFGoodrich, Kleber, Tigar, Riken, Kormoran and Uniroyal (in North America) tyre brands. Michelin is also notable for its Red and Green travel guides, its roadmaps, the Michelin stars that the Red Guide awards to restaurants for their cooking, and for its company mascot Bibendum, colloquially known as the Michelin Man.
Michelin's numerous inventions include the removable tyre, the pneurail (a tyre for Rubber-tyred metros) and the radial tyre.",2,1
457,mini,mini,"The Mini is a small economy car produced by the English-based British Motor Corporation (BMC) and its successors from 1959 until 2000. The original is considered an icon of 1960s British popular culture. Its space-saving transverse engine, front-wheel drive layout – allowing 80% of the area of the car's floorpan to be used for passengers and luggage – influenced a generation of car makers. In 1999, the Mini was voted the second-most influential car of the 20th century, behind the Ford Model T, and ahead of the Citroën DS and Volkswagen Beetle.This distinctive two-door car was designed for BMC by Sir Alec Issigonis. It was manufactured at the Longbridge and Cowley plants in England, the Victoria Park/Zetland British Motor Corporation (Australia) factory in Sydney, Australia, and later also in Spain (Authi), Belgium, Chile, Italy (Innocenti), Malta, Portugal, South Africa, Uruguay, Venezuela, and Yugoslavia. The Mini Mark I had three major UK updates – the Mark II, the Clubman, and the Mark III. Within these was a series of variations, including an estate car, a pick-up truck, a van, and the Mini Moke,  a jeep-like buggy.
The performance versions, the Mini Cooper and Cooper ""S"", were successful as both race and rally cars, winning the Monte Carlo Rally in 1964, 1965, and 1967. In 1966, the first-placed Mini (along with nine other cars) was disqualified after the finish, under a controversial decision that the car's headlights were against the rules.On its introduction in August 1959, the Mini was marketed under the Austin and Morris names, as the Austin Seven and Morris Mini-Minor. The Austin Seven was renamed Austin Mini in January 1962 and Mini became a marque in its own right in 1969. In 1980, it once again became the Austin Mini, and in 1988, just ""Mini"" (although the ""Rover"" badge was applied on some models exported to Japan).
BMW acquired the Rover Group (formerly British Leyland) in 1994, and sold the greater part of it in 2000, but retained the rights to build cars using the MINI name.",2,1
463,mitsubishi,mitsubishi,"The Mitsubishi Group (三菱グループ, Mitsubishi Gurūpu, also known as the Mitsubishi Group of Companies or Mitsubishi Companies, and informally as the Mitsubishi Keiretsu) is a group of autonomous Japanese multinational companies in a variety of industries.
It is historically descended from the Mitsubishi zaibatsu, a unified company which existed from 1870, founded by Iwasaki Yatarō, to 1947 and was disbanded during the occupation of Japan following World War II. The former constituents of the company continue to share the Mitsubishi brand and trademark. Although the group companies participate in limited business cooperation, most famously through monthly ""Friday Conference"" executive meetings, they are formally independent and are not under common control. The four main companies in the group are MUFG Bank (the largest bank in Japan), Mitsubishi Corporation (a general trading company), Mitsubishi Electric and Mitsubishi Heavy Industries (both being diversified manufacturing companies).",2,1
466,mobil,mobil,"Mobil, previously known as the Socony-Vacuum Oil Company, is a major American oil company that merged with Exxon in 1999 to form a parent company called ExxonMobil. It was previously one of the Seven Sisters that dominated the global petroleum industry from the mid-1940s until the 1970s. Today, Mobil continues as a major brand name within the combined company, as well as still being a gas station sometimes paired with its own store or On the Run. The former Mobil headquarters in Fairfax County, Virginia, was used as ExxonMobil's downstream headquarters until 2015 when ExxonMobil consolidated employees into a new corporate campus in Spring, Texas.",2,1
477,moto guzzi,moto guzzi,"Moto Guzzi is an Italian motorcycle manufacturer and the oldest European manufacturer in continuous motorcycle production.Established in 1921 in Mandello del Lario, Italy, the company is noted for its historic role in Italy's motorcycling manufacture, its prominence worldwide in motorcycle racing, and industry innovations—including the first motorcycle centre stand, wind tunnel and eight-cylinder engine.Since 2004, Moto Guzzi has been an unico azionista, a wholly owned subsidiary, and one of seven brands owned by Piaggio & C. SpA,
Europe's largest motorcycle manufacturer and the world's fourth largest motorcycle manufacturer by unit sales.The company's motorcycles are noted for their air-cooled 90° V-twin engines with a longitudinal crankshaft orientation where the engines' transverse cylinder heads project prominently on either side of the motorcycle.",2,1
481,mowag,mowag,"MOWAG is a Swiss company which develops, designs and produces armoured vehicles for military applications in both land-only and amphibious configurations. These vehicles have gross vehicle weights ranging from 9 tonnes to 30 tonnes. The company is owned by General Dynamics, and is now known as GDELS-MOWAG.",2,1
490,mugen,mugen,"Mugen is a word of Japanese origin, meaning dream, fantasy (夢幻), or infinite (無限).
It may also refer to:

""Mugen"" (song), a song by Nana Mizuki
Mugen Imawano, a character from the Capcom fighting game series Rival Schools: United by Fate
Mugen Motorsports (無限)
Mugen no jūnin (無限の住人), a manga known series in English as Blade of the Immortal
M.U.G.E.N, a fully customizable 2D fighting game engine, designed by Elecbyte
Mugen, a character in the Japanese Anime series Samurai Champloo
Mugen Seiki (無限精機), a Japanese manufacturer of radio-controlled cars
Mugen (town) (木根镇), in Guiping, Guangxi, China
Mugen Tenshin, a fighting style in the Dead or Alive series
Mugen Power, a brand of extended batteries for handsets, Pocket Wi-Fi and laptops
Mugen, a compilation album by various artists signed to the Back To Chill label, compiled by label boss Goth-Trad
Mugen Academy (無限学園), an elite school in the Sailor Moon saga
Mugen is the name of Yuu Kanda's sword in the anime D.Gray Man.",2,1
505,neolite,neolite,"Styrene-butadiene or styrene-butadiene rubber (SBR) describe families of synthetic rubbers derived from styrene and butadiene (the version developed by Goodyear is called Neolite). These materials have good abrasion resistance and good aging stability when protected by additives.  In 2012, more than 5.4 million tonnes of SBR were processed worldwide. About 50% of car tires are made from various types of SBR.  The styrene/butadiene ratio influences the properties of the polymer: with high styrene content, the rubbers are harder and less rubbery. SBR is not to be confused with a thermoplastic elastomer made from the same monomers, styrene-butadiene block copolymer.",2,1
522,nok,nok,"Nok is a village in Jaba local Government of Kaduna State, Nigeria. The discovery of terracotta figurines at this location caused its name to be used for the Nok culture, of which these figurines are typical, which flourished in Nigeria in the period 1500 BC - 500 AD.
The artifacts were discovered in 1943 during mining operations.
The archaeologist Bernard Fagg investigated the site, and with the help of locals discovered many other artifacts.
Iron smelting furnaces were also found at Nok.
Occupation dates far before the first iron smelting. A sample of carbonized wood found in the ""main paddock"" at Nok in 1951 was dated to around 3660 BC though there are questions about the reliability of this conclusion.",2,1
523,npr,npr,"National Public Radio (NPR, stylized as npr) is an American privately and publicly funded non-profit membership media organization based in Washington, D.C. NPR differs from other non-profit membership media organizations, such as AP, in that it was established by an act of Congress and most of its member stations are owned by government entities (often public universities). It serves as a national syndicator to a network of over 1,000 public radio stations in the United States.NPR produces and distributes news and cultural programming. Individual public radio stations are not required to broadcast all NPR programs; most broadcast a mix of NPR programs, content from American Public Media, Public Radio International, Public Radio Exchange and WNYC Studios, and locally produced programs. The organisation's flagship shows are two drive-time news broadcasts, Morning Edition and the afternoon All Things Considered; both are carried by most NPR member stations, and are among the most popular radio programs in the country. As of March 2018, the drive time programs attract an audience of 14.9 million and 14.7 million respectively.NPR manages the Public Radio Satellite System, which distributes NPR programs and other programming from independent producers and networks such as American Public Media and Public Radio International. Its content is also available on-demand online, on mobile networks, and, in many cases, as podcasts.",2,1
547,philips,philips,"Koninklijke Philips N.V. (literally Royal Philips, stylized as PHILIPS) is a Dutch multinational technology company headquartered in Amsterdam, one of the largest electronics companies in the world, currently focused in the area of healthcare and lighting. It was founded in Eindhoven in 1891 by Gerard Philips and his father Frederik, with their first products being light bulbs. It was once one of the largest electronic conglomerates in the world and currently employs around 74,000 people across 100 countries. The company gained its royal honorary title in 1998 and dropped the ""Electronics"" in its name in 2013.Philips is organized into two main divisions: Philips Consumer Health and Well-being (formerly Philips Consumer Electronics and Philips Domestic Appliances and Personal Care) and Philips Professional Healthcare (formerly Philips Medical Systems). The lighting division was spun off as a separate company, Signify N.V. (formerly Philips Lighting prior to 2018). The company started making electric shavers in 1939 under the Philishave brand, and post-war they developed the Compact Cassette format and co-developed the Compact Disc format with Sony, as well as numerous other technologies. As of 2012, Philips was the largest manufacturer of lighting in the world as measured by applicable revenues. 
Philips has a primary listing on the Euronext Amsterdam stock exchange and is a component of the Euro Stoxx 50 stock market index. It has a secondary listing on the New York Stock Exchange. Acquisitions include that of Signetics and Magnavox. They also have had a sports club since 1913 called PSV Eindhoven.",2,1
556,porsche,porsche,"Dr.-Ing. h.c. F. Porsche AG, usually shortened to Porsche AG (German pronunciation: [ˈpɔɐ̯ʃə] (listen); see below), is a German automobile manufacturer specializing in high-performance sports cars, SUVs and sedans. Porsche AG is headquartered in Stuttgart, and is owned by Volkswagen AG, which is itself majority-owned by Porsche Automobil Holding SE. Porsche's current lineup includes the 718 Boxster/Cayman, 911, Panamera, Macan and Cayenne.",2,1
568,rancho,rancho,"Rancho may refer to:

Alta California land grants in the 19th century; see Ranchos of California
Ranchos, Buenos Aires, a town in Argentina
Rancho High School, a North Las Vegas high school
Rancho Los Amigos National Rehabilitation Center
Rancho Los Amigos Scale
Rancho Veloz, a village in Cuba
Matra Rancho, an early French leisure activity vehicle
Rancho San Joaquin Middle School
A brand of shock absorber, manufactured by Tenneco Automotive
The name of a character in the Bollywood film 3 Idiots, played by Aamir Khan
A slang term for a Tarantula
In Brazil, a type of dance club from Rio de Janeiro (pt:Rancho carnavalesco)",2,1
573,rapid,rapid,"Rapids are sections of a river where the river bed has a relatively steep gradient, causing an increase in water velocity and turbulence.
Rapids are hydrological features between a run (a smoothly flowing part of a stream) and a cascade. Rapids are characterised by the river becoming shallower with some rocks exposed above the flow surface. As flowing water splashes over and around the rocks, air bubbles become mixed in with it and portions of the surface acquire a white colour, forming what is called ""whitewater"". Rapids occur where the bed material is highly resistant to the erosive power of the stream in comparison with the bed downstream of the rapids. Very young streams flowing across solid rock may be rapids for much of their length. Rapids cause water aeration of the stream or river resulting in better water quality.
Rapids are categorized in classes, generally running from I to VI. A Class 5 rapid may be categorized as Class 5.1-5.9. While class I rapids are easy to navigate and require little maneuvering, class VI rapids pose threat to life with little or no chance for rescue. River rafting sports are carried out where many rapids are present in the course.",2,1
574,raybestos,raybestos,"Raybestos is a brand of automotive brakes established in 1902 by Arthur H. Raymond and Arthur F. Law of Bridgeport, Connecticut.",2,1
580,rima,rima,"Rima, also known as Rima the Jungle Girl, is the fictional heroine of W. H. Hudson's 1904 novel Green Mansions: A Romance of the Tropical Forest. In it,  Rima, a primitive girl of the shrinking rain forest of South America, meets Abel, a political fugitive. A movie of Green Mansions was made in 1959 starring Audrey Hepburn. In 1974, the character was adapted into the comic book Rima the Jungle Girl, published by DC Comics. Though Rima the Jungle Girl ceased publication in 1975, the comic book version of Rima appeared in several episodes of Hanna-Barbera's popular Saturday morning cartoon series, The All-New Superfriends Hour, between 1977 and 1980.",2,1
585,rosenlew,rosenlew,"Oy W. Rosenlew Ab is a defunct Finnish multi-industrial company that operated between 1853–1987. It was one of the largest industrial companies in Finland. The production facilities were located mainly in Pori.Electrolux owns the brand in home appliances and uses it in Finland. Electrolux stopped the manufacturing of fridges in Pori, Finland, in 1998.",2,1
609,schopf,schopf,"SCHOPF Maschinenbau GmbH is a German company that produces specialist vehicles for the mining and aviation industries.
The company was founded in 1948 by Jörg Schopf, a mechanical engineer. It started out with manufacturing equipment for the mining industry. It soon expanded into the growing sector of aviation by manufacturing stair lifts, tow trucks and loading machinery. It is now considered the global market leader in this field.Products supplied for both civil and military aviation include a complete range of tugs to handle aircraft in every weight range, the unique PowerPush remotely controlled pushback system, container / pallet loaders and passenger stairs. In supplying to NATO, major airlines, ground handling companies and airports around the globe, 90% of SCHOPF’s aviation related production is for export, with deliveries to more than 130 countries.
SCHOPF’s range of mining vehicles comprises underground loaders suited for various materials and volumes, together with dump trucks produced in collaboration with an international partner.Product conception, design, manufacture and sales are carried out by a team of 130 workers, all based at the factory in Ostfildern near Stuttgart in south western Germany.
The company's  most powerful tow tractor, the F396P, is used to tow the world's largest cargo aircraft (Antonov An-225) and the Airbus A380, the largest passenger aircraft.",2,1
638,subaru,subaru,"Subaru (スバル)   ( or ; Japanese pronunciation: [sɯbaɾɯ]) is the automobile manufacturing division of Japanese transportation conglomerate Subaru Corporation (formerly known as Fuji Heavy Industries), the twenty-second largest automaker by production worldwide in 2012.Subaru cars are known for their use of a boxer engine layout in most vehicles above 1500 cc. The Symmetrical All Wheel Drive drive-train layout was introduced in 1972. The flat/boxer engine and all-wheel-drive became standard equipment for mid-size and smaller cars in most international markets by 1996, and is now standard in most North American market Subaru vehicles. The lone exception is the BRZ, introduced in 2012 via a partnership with Toyota, which uses the boxer engine but instead uses a rear-wheel-drive structure. Subaru also offers turbocharged versions of their passenger cars, such as the Impreza WRX and previously the Legacy GT and Forester XT.
In Western markets, the Subaru brand has traditionally been popular among a dedicated core of buyers. Marketing is targeted towards specific niches centered on those who desire the company's signature drive train engine, all-wheel/rough-road capabilities or affordable sports car markets.Subaru is the Japanese name for the Pleiades star cluster M45, or the ""Seven Sisters"" (one of whom tradition says is invisible – hence only six stars in the Subaru logo), which in turn inspires the logo and alludes to the companies that merged to create FHI.",2,1
641,sun,sun,"The Sun is the star at the center of the Solar System. It is a nearly perfect sphere of hot plasma, with internal convective motion that generates a magnetic field via a dynamo process. It is by far the most important source of energy for life on Earth. Its diameter is about 1.39 million kilometers (864,000 miles), or 109 times that of Earth, and its mass is about 330,000 times that of Earth. It accounts for about 99.86% of the total mass of the Solar System.
Roughly three quarters of the Sun's mass consists of hydrogen (~73%); the rest is mostly helium (~25%), with much smaller quantities of heavier elements, including oxygen, carbon, neon, and iron.The Sun is a G-type main-sequence star (G2V) based on its spectral class. As such, it is informally and not completely accurately referred to as a yellow dwarf (its light is closer to white than yellow). It formed approximately 4.6 billion years ago from the gravitational collapse of matter within a region of a large molecular cloud. Most of this matter gathered in the center, whereas the rest flattened into an orbiting disk that became the Solar System. The central mass became so hot and dense that it eventually initiated nuclear fusion in its core. It is thought that almost all stars form by this process.
The Sun is roughly middle-aged; it has not changed dramatically for more than four billion years, and will remain fairly stable for more than another five billion years. It currently fuses about 600 million tons of hydrogen into helium every second, converting 4 million tons of matter into energy every second as a result. This energy, which can take between 10,000 and 170,000 years to escape from its core, is the source of the Sun's light and heat. In about 5 billion years, when hydrogen fusion in its core has diminished to the point at which the Sun is no longer in hydrostatic equilibrium, its core will undergo a marked increase in density and temperature while its outer layers expand to eventually become a red giant. It is calculated that the Sun will become sufficiently large to engulf the current orbits of Mercury and Venus, and render Earth uninhabitable. After this, it will shed its outer layers and become a dense type of cooling star known as a white dwarf, and no longer produce energy by fusion, but still glow and give off heat from its previous fusion.
The enormous effect of the Sun on Earth has been recognized since prehistoric times, and the Sun has been regarded by some cultures as a deity. The synodic rotation of Earth and its orbit around the Sun are the basis of solar calendars, one of which is the predominant calendar in use today.",2,1
648,taiho,taiho,"Taihō or Taiho can refer to:

Taihō (era), a Japanese name for the years 701–704
Taihō Code, a reorganization of the Japanese government at the end of the Asuka period
Taiho Pharmaceutical
Taihoku Prefecture, a former administrative district of Taiwan, created during Japanese rule in 1920
Japanese aircraft carrier Taihō
A title from the anime series The Twelve Kingdoms
Taiho Shichauzo, a manga series alternatively titled You're Under Arrest
Taihō Kōki, sumo wrestler
Yasuaki Taiho, Taiwanese professional baseball player",2,1
659,terada,terada,"Terada (written: 寺田) is a Japanese surname. Notable people with the surname include:

Haruhi Terada (born 1973), Japanese voice actress who was born in Tokyo
Itsurō Terada (寺田 逸郎, born 1948), Japanese lawyer
Katsuya Terada (born 1963), Japanese illustrator and cartoonist from the town of Tamano, Okayama
Keiko Terada (born 1963), Japanese rock singer
Kenji Terada (born 1952), Japanese script writer, anime director, series organizer, novelist and scenario writer
Kiyoyuki Terada (born 1922), Japanese aikido teacher
Minoru Terada (born 1958), Japanese politician serving in the House of Representatives in the Diet
Mitsuo Terada (born 1968), Tsunku (ja:つんく♂)'s real name, a prolific Japanese record producer, songwriter, and vocalist
Noboru Terada (1917–1986), Japanese freestyle swimmer
Sakurako Terada (born 1984), Japanese curler
Shinichi Terada (born 1985), Japanese football player
Shuhei Terada (born 1975), Japanese football player
Soichi Terada (born 1965), Japanese electronic music composer
Takeshi Terada (born 1980), Japanese football player
Takuya Terada (born 1992), Japanese actor and singer
Torahiko Terada (1878–1935), Japanese physicist and author
Yojiro Terada (born 1947), Japanese racing driver",2,1
663,tezuka,tezuka,"Osamu Tezuka (Japanese: 手塚 治虫, born 手塚 治, Hepburn: Tezuka Osamu,  (1928-11-03)3 November 1928 – 9 February 1989) was a Japanese manga artist, cartoonist, animator, and film producer. Born in Osaka Prefecture, his prolific output, pioneering techniques, and innovative redefinitions of genres earned him such titles as ""the father of manga"", ""the godfather of manga"" and ""the god of manga"". Additionally, he is often considered the Japanese equivalent to Walt Disney, who served as a major inspiration during Tezuka's formative years. Though this phrase praises the quality of his early manga works for children and animations, it also blurs the significant influence of his later, more literary, gekiga works.
Tezuka began what was known as the manga revolution in Japan with his New Treasure Island published in 1947. His legendary output would spawn some of the most influential, successful, and well received manga series including the children mangas Astro Boy, Princess Knight and Kimba the White Lion, and the adult oriented series Black Jack, Phoenix, and Buddha, all of which won several awards.
Tezuka died of stomach cancer in 1989. His death had an immediate impact on the Japanese public and other cartoonists. A museum was constructed in Takarazuka dedicated to his memory and life works, and Tezuka received many posthumous awards. Several animations were in production at the time of his death along with the final chapters of Phoenix, which were never released.",2,1
666,thule,thule,"Thule ( THEW-lee Greek: Θούλη Thoúlē, Latin: Thūlē) is the farthest north location mentioned  in ancient Greek and Roman literature and cartography.  Modern interpretations have included Orkney, Shetland, the island of Saaremaa (Ösel) in Estonia, and the Norwegian island of Smøla.In classical and medieval literature,  ultima Thule (Latin ""farthermost Thule"") acquired a metaphorical meaning of any distant place located beyond the ""borders of the known world"".By the Late Middle Ages and early modern period, the Greco-Roman Thule was often identified with the  real Iceland or Greenland. Sometimes Ultima Thule was a Latin name for Greenland, when Thule was used for Iceland. By the late 19th century, however, Thule was frequently identified with Norway.In 1910, the explorer Knud Rasmussen established a missionary and trading post in north-western Greenland, which he named ""Thule"" (later Qaanaaq).
Thule has given its name to the northernmost United States Air Force airfield, Thule Air Base in northwest Greenland, and to the smaller lobe of Kuiper belt object (486958) 2014 MU69, visited by the New Horizons spacecraft.",2,1
670,tng,tng,"TNG may refer to:

Star Trek: The Next Generation, an American science fiction television series and part of the Star Trek franchise
Degrassi: The Next Generation,  a Canadian teen drama television series set in the Degrassi universe
The Newlywed Game, an American television game show
Samba TNG, a fork of the Samba networking protocol
Speed Racer: The Next Generation, an American animated television series based on the classic Japanese Speed Racer franchise
Tangier Ibn Battouta Airport (IATA code: TNG), an airport serving Tangier
Territory of New Guinea, a League of Nations Trust Territory in New Guinea from 1920–1949
Telescopio Nazionale Galileo, a 3.58m Italian telescope located on the island of San Miguel de La Palma
The Next Generation of Genealogy Sitebuilding, a genealogy software
TN'G, a motor scooter brand of CMSI
Touch 'n Go, smart card used by Malaysian toll expressway and highway operators
Trans–New Guinea languages, an extensive family of Papuan languages spoken in New Guinea and neighboring islands
Transitional National Government, interim government of Somalia from 2000–2004
Nitroglycerin, also known as trinitroglycerin",2,1
672,tomex,tomex,"Callicarpa (beautyberry) is a genus of shrubs and small trees in the family Lamiaceae. They are native to east and southeast Asia (where the majority of the species occur), Australia, Madagascar, southeast North America and South America.",2,1
686,turtle wax,turtle wax,"Turtle Wax is a manufacturer of automotive appearance products. The company was founded by Benjamin Hirsch in Chicago in 1941 and is currently headquartered in Addison, Illinois, having relocated from Willowbrook, Illinois in 2016.Hirsch's main product, a liquid car wax, was initially called Plastone, until Hirsch changed the product name to create the association with a turtle's hard shell. Hirsch died in 1966 and successive generations of his family have remained involved with the company. Its advertising jingle (""Turtle Wax gives that hard shell finish""), created early in its history by the Doner Company, became very well known.Turtle Wax is the largest automotive appearance products company in the world and distributes its products in more than 90 countries.

",2,1
702,visteon,visteon,"Visteon Corporation (VC) is an American global automotive electronics supplier and Fortune 500 company spun off from the Ford Motor Company in 2000. Visteon is composed of multiple businesses that design, engineer, and manufacture vehicle cockpit electronics products and connected car solutions for a diversified customer base, including all of the major automakers worldwide.",2,1
